,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:44:00Z,96.51428571428569,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:45:00Z,97.1,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:46:00Z,96.84285714285713,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:47:00Z,96.76388888888897,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:48:00Z,96.8228571428572,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:49:00Z,96.91666666666664,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:50:00Z,97.32571428571431,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:51:00Z,97.44722222222225,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:52:00Z,97.32857142857146,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:53:00Z,97.38333333333335,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:54:00Z,97.65142857142858,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:55:00Z,97.69999999999996,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:56:00Z,97.90285714285714,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:57:00Z,98.35000000000002,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:58:00Z,98.45428571428575,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T16:59:00Z,98.8305555555556,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:00:00Z,98.99999999999993,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:01:00Z,99.30000000000001,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:02:00Z,99.29142857142858,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:03:00Z,98.94166666666672,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:04:00Z,98.80285714285716,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:05:00Z,98.86666666666672,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:06:00Z,98.90571428571434,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:07:00Z,98.80000000000001,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:08:00Z,98.76285714285719,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:09:00Z,98.81666666666675,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:10:00Z,98.73714285714283,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:11:00Z,98.74999999999993,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:12:00Z,98.60571428571423,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:13:00Z,98.55555555555559,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:14:00Z,98.33714285714291,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:15:00Z,98.58888888888882,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:16:00Z,98.69714285714282,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:17:00Z,98.78888888888893,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:18:00Z,98.53142857142858,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:19:00Z,98.3305555555556,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:20:00Z,98.33428571428577,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:21:00Z,98.3166666666667,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:22:00Z,98.33142857142859,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:23:00Z,97.93055555555564,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:24:00Z,98.08857142857136,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:25:00Z,98.3166666666667,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:26:00Z,98.43428571428575,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:27:00Z,98.46111111111111,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:28:00Z,98.49142857142859,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:29:00Z,98.53888888888886,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:30:00Z,98.44000000000003,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:31:00Z,98.4314285714286,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:32:00Z,98.33055555555555,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:33:00Z,98.14857142857142,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:34:00Z,98.10571428571421,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:35:00Z,98.14705882352935,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:36:00Z,98.38148148148149,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:37:00Z,98.38437500000005,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:38:00Z,98.19999999999995,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:39:00Z,98.26206896551727,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:40:00Z,98.40571428571431,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:41:00Z,98.55999999999997,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:42:00Z,98.53714285714284,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:43:00Z,98.4277777777778,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:44:00Z,98.3885714285714,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:45:00Z,98.29166666666671,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:46:00Z,98.40857142857148,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:47:00Z,98.41666666666669,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:48:00Z,98.5028571428571,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:49:00Z,98.58285714285708,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:50:00Z,98.87222222222229,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:51:00Z,98.85555555555554,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:52:00Z,99.09714285714284,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:53:00Z,98.94166666666672,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:54:00Z,98.77428571428572,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:55:00Z,98.5111111111111,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:56:00Z,98.49714285714288,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:57:00Z,98.175,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:58:00Z,97.70571428571422,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T17:59:00Z,97.53333333333333,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:00:00Z,97.71428571428581,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:01:00Z,97.57222222222222,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:02:00Z,97.57142857142854,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:03:00Z,97.83333333333336,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:04:00Z,97.82857142857148,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:05:00Z,97.54166666666669,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:06:00Z,97.46000000000004,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:07:00Z,97.35555555555564,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:08:00Z,97.43428571428569,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:09:00Z,97.86666666666672,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:10:00Z,97.92571428571432,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:11:00Z,97.58333333333327,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:12:00Z,97.59428571428573,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:13:00Z,97.18611111111107,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:14:00Z,97.1571428571428,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:15:00Z,97.03333333333336,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:16:00Z,96.94285714285714,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:17:00Z,96.7833333333333,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:18:00Z,96.67428571428574,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:19:00Z,96.57222222222217,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:20:00Z,96.44285714285716,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:21:00Z,96.47714285714285,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:22:00Z,96.52777777777777,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:23:00Z,96.52857142857138,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:24:00Z,96.66388888888883,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:25:00Z,96.53142857142856,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:26:00Z,96.63888888888886,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:27:00Z,96.42571428571432,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:28:00Z,96.2666666666666,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:29:00Z,96.16285714285709,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:30:00Z,96.18888888888885,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:31:00Z,96.40000000000006,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:32:00Z,96.31111111111112,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:33:00Z,96.4457142857143,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:34:00Z,96.5888888888888,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:35:00Z,96.70571428571424,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:36:00Z,96.84444444444449,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:37:00Z,96.62571428571424,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:38:00Z,96.63333333333334,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:39:00Z,96.5485714285714,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:40:00Z,96.70555555555553,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:41:00Z,96.75999999999996,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:42:00Z,97.05555555555547,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:43:00Z,97.25142857142859,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:44:00Z,97.12222222222218,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:45:00Z,97.11999999999996,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:46:00Z,97.36111111111113,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:47:00Z,97.65142857142851,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:48:00Z,97.8194444444444,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:49:00Z,97.70000000000005,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:50:00Z,97.7277777777777,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:51:00Z,98.00571428571423,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:52:00Z,98.35428571428575,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:53:00Z,98.64999999999995,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:54:00Z,98.43714285714285,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:55:00Z,98.19444444444443,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:56:00Z,98.00857142857139,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:57:00Z,98.09444444444439,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:58:00Z,98.12857142857136,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T18:59:00Z,98.35000000000002,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:00:00Z,98.3,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:01:00Z,98.54999999999995,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:02:00Z,98.51142857142864,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:03:00Z,98.1222222222222,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:04:00Z,97.87714285714289,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:05:00Z,97.88888888888894,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:06:00Z,97.92285714285715,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:07:00Z,98.20000000000002,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:08:00Z,98.7705882352942,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:09:00Z,98.64444444444443,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:10:00Z,98.67714285714287,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:11:00Z,98.55277777777775,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:12:00Z,98.52571428571434,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:13:00Z,98.42222222222227,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:14:00Z,98.15999999999998,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:15:00Z,98.11666666666663,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:16:00Z,98.2628571428571,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:17:00Z,97.81666666666662,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:18:00Z,97.52857142857138,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:19:00Z,97.61111111111109,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:20:00Z,97.27714285714279,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:21:00Z,97.29444444444445,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:22:00Z,96.73888888888888,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:23:00Z,97.07714285714279,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:24:00Z,97.03714285714288,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:25:00Z,96.92777777777782,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:26:00Z,96.81714285714288,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:27:00Z,96.90000000000003,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:28:00Z,96.9657142857143,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:29:00Z,97.08333333333329,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:30:00Z,97.29428571428575,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:31:00Z,97.62777777777781,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:32:00Z,98.00857142857143,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:33:00Z,98.06666666666666,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:34:00Z,97.91142857142862,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:35:00Z,98.20277777777775,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:36:00Z,98.45714285714284,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:37:00Z,98.75714285714288,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:38:00Z,98.87142857142855,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:39:00Z,99.19714285714286,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:40:00Z,99.35555555555555,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:41:00Z,98.80285714285714,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:42:00Z,98.59722222222214,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:43:00Z,99.02285714285712,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:44:00Z,98.78888888888892,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:45:00Z,98.99428571428572,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:46:00Z,98.93888888888893,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:47:00Z,98.72000000000003,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:48:00Z,98.5722222222222,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:49:00Z,98.53142857142855,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:50:00Z,98.73333333333339,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:51:00Z,99.0228571428571,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:52:00Z,98.92222222222227,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:53:00Z,98.88000000000005,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:54:00Z,98.81111111111112,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:55:00Z,99.11999999999998,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:56:00Z,99.01111111111112,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:57:00Z,99.01714285714286,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:58:00Z,98.70833333333334,humidity,first
,,0,2024-10-31T12:38:00.507464249Z,2024-11-02T12:38:00.507464249Z,2024-11-01T19:59:00Z,98.8542857142858,humidity,first
